@HD	VN:1.6
@SQ	SN:chr1	LN:248956422
@SQ	SN:chr2	LN:242193529
@SQ	SN:chr3	LN:198295559
@SQ	SN:chr4	LN:190214555
@SQ	SN:chr5	LN:181538259
@SQ	SN:chr6	LN:170805979
@SQ	SN:chr7	LN:159345973
@SQ	SN:chr8	LN:145138636
@SQ	SN:chr9	LN:138394717
@SQ	SN:chr10	LN:133797422
@SQ	SN:chr11	LN:135086622
@SQ	SN:chr12	LN:133275309
@SQ	SN:chr13	LN:114364328
@SQ	SN:chr14	LN:107043718
@SQ	SN:chr15	LN:101991189
@SQ	SN:chr16	LN:90338345
@SQ	SN:chr17	LN:83257441
@SQ	SN:chr18	LN:80373285
@SQ	SN:chr19	LN:58617616
@SQ	SN:chr20	LN:64444167
@SQ	SN:chr21	LN:46709983
@SQ	SN:chr22	LN:50818468
@SQ	SN:chrX	LN:156040895
@SQ	SN:chrY	LN:57227415
Target	gc_bias	mappability	reptiming	Gene	on_target
chr2:147926011-147926181	0.380116959064327	NA	NA	ACVR2A	TRUE
chr2:147927060-147927294	0.421276595744681	NA	NA	ACVR2A	TRUE
chr2:147927795-148114766	0.35255011445564	NA	NA	.	FALSE
chr2:148114767-148301738	0.368520420169865	NA	NA	.	FALSE
chr2:148301739-148488710	0.364653531009991	NA	NA	.	FALSE
chr2:148488711-148675682	0.416987570331387	NA	NA	.	FALSE
chr2:148675683-148862654	0.38465117771645	NA	NA	.	FALSE
chr2:148862655-149049627	0.429628876896664	NA	NA	.	FALSE
chr2:149050128-149050328	0.432835820895522	NA	NA	LYPD6B	TRUE
chr2:149050829-149225257	0.399056349574899	NA	NA	.	FALSE
chr2:149225258-149399686	0.398207866811138	NA	NA	.	FALSE
chr2:149399687-149574115	0.394911396614095	NA	NA	.	FALSE
chr2:149574116-149748545	0.377102562632575	NA	NA	.	FALSE
chr2:149749046-149749246	0.447761194029851	NA	NA	LINC01931	TRUE
chr2:149749747-149943478	0.371084797555386	NA	NA	.	FALSE
chr2:149943479-150137211	0.374881925123753	NA	NA	.	FALSE
chr2:150137212-150330944	0.377127283426159	NA	NA	.	FALSE
chr2:150330945-150524677	0.384214356872603	NA	NA	.	FALSE
chr2:150524678-150718410	0.385375749097985	NA	NA	.	FALSE
chr2:150718411-150912143	0.385081529734222	NA	NA	.	FALSE
chr2:150912144-151105876	0.38582998250169	NA	NA	.	FALSE
chr2:151106377-151106577	0.447761194029851	NA	NA	.	TRUE
chr2:151107078-151251028	0.387569381247786	NA	NA	.	FALSE
chr2:151251529-151251628	0.35	NA	NA	RBM43	TRUE
chr2:151252129-151442791	0.407011323644336	NA	NA	.	FALSE
chr2:151442792-151633455	0.385064826081484	NA	NA	.	FALSE
chr2:151633456-151824119	0.387424998951034	NA	NA	.	FALSE
chr2:151824120-152014782	0.407714134362724	NA	NA	.	FALSE
chr2:152014783-152205446	0.413858935090001	NA	NA	.	FALSE
chr2:152205447-152396110	0.401439180967566	NA	NA	.	FALSE
chr2:152396111-152586774	0.400028322074435	NA	NA	.	FALSE
chr2:152587275-152587475	0.45771144278607	NA	NA	FMNL2	TRUE
chr2:152587976-152781838	0.385906542248908	NA	NA	.	FALSE
chr2:152781839-152975701	0.387711940906723	NA	NA	.	FALSE
chr2:152975702-153169564	0.371597468315254	NA	NA	.	FALSE
chr2:153169565-153363427	0.374692437442937	NA	NA	.	FALSE
chr2:153363428-153557290	0.380046734033828	NA	NA	.	FALSE
chr2:153557791-153557991	0.45273631840796	NA	NA	.	TRUE
chr2:153558492-153739151	0.360483781689361	NA	NA	.	FALSE
chr2:153739152-153919812	0.362540891503977	NA	NA	.	FALSE
chr2:153919813-154100473	0.349455610231317	NA	NA	.	FALSE
chr2:154100474-154281134	0.350584796940125	NA	NA	.	FALSE
chr2:154281135-154461795	0.353114396577014	NA	NA	.	FALSE
chr2:154462296-154462496	0.353233830845771	NA	NA	.	TRUE
chr2:154462997-154620991	0.365777398018925	NA	NA	.	FALSE
chr2:154620992-154778987	0.349629104534292	NA	NA	.	FALSE
chr2:154778988-154936982	0.35632773189025	NA	NA	.	FALSE
chr2:154936983-155094978	0.336926251297501	NA	NA	.	FALSE
chr2:155095479-155095679	0.378109452736318	NA	NA	.	TRUE
chr2:155096180-155277725	0.342524759565069	NA	NA	.	FALSE
chr2:155277726-155459271	0.345620393729413	NA	NA	.	FALSE
chr2:155459272-155640817	0.339588864530202	NA	NA	.	FALSE
chr2:155640818-155822363	0.344485695085543	NA	NA	.	FALSE
chr2:155822364-156003909	0.352759080343274	NA	NA	.	FALSE
chr2:156004410-156004610	0.333333333333333	NA	NA	.	TRUE
chr2:156005111-156200206	0.364277073850822	NA	NA	.	FALSE
chr2:156200207-156395302	0.385876696600648	NA	NA	.	FALSE
chr2:156395303-156590398	0.386763439537459	NA	NA	.	FALSE
chr2:156590399-156785495	0.370200464384383	NA	NA	.	FALSE
chr2:156785996-156786196	0.323383084577114	NA	NA	.	TRUE
chr2:156786697-156973343	0.356421480120227	NA	NA	.	FALSE
chr2:156973344-157159991	0.36483112596974	NA	NA	.	FALSE
chr2:157159992-157346638	0.37847916119734	NA	NA	.	FALSE
chr2:157346639-157533286	0.375755432686126	NA	NA	.	FALSE
chr2:157533787-157533886	0.31	NA	NA	ACVR1C	TRUE
chr2:157534387-157635698	0.37386489260897	NA	NA	.	FALSE
chr2:157635699-157737010	0.376115366392925	NA	NA	.	FALSE
chr2:157737511-157737685	0.382857142857143	NA	NA	ACVR1	TRUE
chr2:157738420-157738590	0.456140350877193	NA	NA	ACVR1	TRUE
chr2:157739091-157760359	0.395834312849687	NA	NA	.	FALSE
chr2:157760860-157761097	0.483193277310924	NA	NA	ACVR1	TRUE
chr2:157765901-157766216	0.39873417721519	NA	NA	ACVR1	TRUE
chr2:157770348-157770534	0.475935828877005	NA	NA	ACVR1	TRUE
chr2:157774068-157774207	0.428571428571429	NA	NA	ACVR1	TRUE
chr2:157778111-157778362	0.496031746031746	NA	NA	ACVR1	TRUE
chr2:157780317-157780620	0.536184210526316	NA	NA	ACVR1	TRUE
chr2:157799407-157799513	0.420560747663551	NA	NA	ACVR1	TRUE
chr2:157800014-157979032	0.408906317206554	NA	NA	.	FALSE
chr2:157979033-158158052	0.400391017763378	NA	NA	.	FALSE
chr2:158158553-158158753	0.323383084577114	NA	NA	.	TRUE
chr2:158159254-158344347	0.380639026656726	NA	NA	.	FALSE
chr2:158344348-158529442	0.380998946486939	NA	NA	.	FALSE
chr2:158529443-158714537	0.388686890515681	NA	NA	.	FALSE
chr2:158715038-158715238	0.343283582089552	NA	NA	.	TRUE
chr2:158715739-158903164	0.439464108501489	NA	NA	.	FALSE
chr2:158903165-159090590	0.418538516534526	NA	NA	.	FALSE
chr2:159090591-159278016	0.42939613500795	NA	NA	.	FALSE
chr2:159278017-159465442	0.369217717926008	NA	NA	.	FALSE
chr2:159465443-159652868	0.366720732449073	NA	NA	.	FALSE
chr2:159652869-159840294	0.382012100775773	NA	NA	.	FALSE
chr2:159840295-160027720	0.38426899149531	NA	NA	.	FALSE
chr2:160027721-160215146	0.404975830461089	NA	NA	.	FALSE
chr2:160215147-160402573	0.398485810475545	NA	NA	.	FALSE
chr2:160403074-160403274	0.358208955223881	NA	NA	RBMS1	TRUE
chr2:160403775-160537226	0.392807900968138	NA	NA	.	FALSE
chr2:160537227-160670679	0.384157718447693	NA	NA	.	FALSE
chr2:160670680-160804132	0.380673345672259	NA	NA	.	FALSE
chr2:160804633-160804833	0.318407960199005	NA	NA	.	TRUE
chr2:160805334-160994857	0.385434034739664	NA	NA	.	FALSE
chr2:160994858-161184382	0.38278327397441	NA	NA	.	FALSE
chr2:161184383-161373906	0.367320233849011	NA	NA	.	FALSE
chr2:161373907-161563431	0.374604933386097	NA	NA	.	FALSE
chr2:161563432-161752955	0.355896878495599	NA	NA	.	FALSE
chr2:161752956-161942480	0.352602559029152	NA	NA	.	FALSE
chr2:161942481-162132005	0.386972694895133	NA	NA	.	FALSE
chr2:162132506-162132706	0.402985074626866	NA	NA	.	TRUE
chr2:162133207-162306419	0.362888466800991	NA	NA	.	FALSE
chr2:162306420-162479632	0.358887612361659	NA	NA	.	FALSE
chr2:162479633-162652845	0.356116457771645	NA	NA	.	FALSE
chr2:162652846-162826059	0.341756440010623	NA	NA	.	FALSE
chr2:162826560-162826760	0.353233830845771	NA	NA	KCNH7	TRUE
chr2:162827261-163018275	0.358463994974217	NA	NA	.	FALSE
chr2:163018276-163209291	0.355839301419776	NA	NA	.	FALSE
chr2:163209292-163400307	0.354577627005068	NA	NA	.	FALSE
chr2:163400308-163591323	0.366801733886167	NA	NA	.	FALSE
chr2:163591324-163782339	0.363943334589773	NA	NA	.	FALSE
chr2:163782340-163973355	0.357357498848264	NA	NA	.	FALSE
chr2:163973856-163974056	0.412935323383085	NA	NA	.	TRUE
chr2:163974557-164154477	0.366772083303228	NA	NA	.	FALSE
chr2:164154478-164334398	0.358257235119858	NA	NA	.	FALSE
chr2:164334399-164514319	0.362953740808466	NA	NA	.	FALSE
chr2:164514320-164694240	0.372535724012205	NA	NA	.	FALSE
chr2:164694741-164694840	0.45	NA	NA	COBLL1	TRUE
chr2:164695341-164859673	0.362781668928335	NA	NA	.	FALSE
chr2:164860174-164860374	0.26865671641791	NA	NA	.	TRUE
chr2:164860875-165047376	0.368746715852913	NA	NA	.	FALSE
chr2:165047377-165233878	0.358532348178572	NA	NA	.	FALSE
chr2:165233879-165420381	0.356809273845461	NA	NA	.	FALSE
chr2:165420382-165606883	0.361266903303986	NA	NA	.	FALSE
chr2:165606884-165793385	0.378709075505893	NA	NA	.	FALSE
chr2:165793386-165979888	0.372160233347453	NA	NA	.	FALSE
chr2:165979889-166166390	0.355047130861867	NA	NA	.	FALSE
chr2:166166391-166352893	0.346396572709286	NA	NA	.	FALSE
chr2:166353394-166353594	0.393034825870647	NA	NA	SCN9A	TRUE
chr2:166354095-166501180	0.350815169356703	NA	NA	.	FALSE
chr2:166501181-166648266	0.360183838026733	NA	NA	.	FALSE
chr2:166648267-166795352	0.367465292413962	NA	NA	.	FALSE
chr2:166795853-166796053	0.462686567164179	NA	NA	.	TRUE
chr2:166796554-166982426	0.352606349496699	NA	NA	.	FALSE
chr2:166982427-167168299	0.362123600522938	NA	NA	.	FALSE
chr2:167168300-167354172	0.364017366696615	NA	NA	.	FALSE
chr2:167354173-167540045	0.36493734969576	NA	NA	.	FALSE
chr2:167540046-167725918	0.372318733759072	NA	NA	.	FALSE
chr2:167725919-167911791	0.391891237565434	NA	NA	.	FALSE
chr2:167911792-168097665	0.397532737230597	NA	NA	.	FALSE
chr2:168098166-168098366	0.393034825870647	NA	NA	STK39	TRUE
chr2:168098867-168291552	0.404731013150929	NA	NA	.	FALSE
chr2:168291553-168484239	0.394032809686175	NA	NA	.	FALSE
chr2:168484240-168676926	0.390249471941543	NA	NA	.	FALSE
chr2:168676927-168869613	0.40427221348612	NA	NA	.	FALSE
chr2:168869614-169062300	0.375920534338072	NA	NA	.	FALSE
chr2:169062301-169254987	0.398210569472772	NA	NA	.	FALSE
chr2:169255488-169255688	0.313432835820896	NA	NA	LRP2	TRUE
chr2:169256189-169444791	0.397703111827489	NA	NA	.	FALSE
chr2:169444792-169633394	0.386160347396383	NA	NA	.	FALSE
chr2:169633395-169821998	0.407690186846514	NA	NA	.	FALSE
chr2:169821999-170010601	0.378111694935924	NA	NA	.	FALSE
chr2:170010602-170199205	0.382319569044135	NA	NA	.	FALSE
chr2:170199206-170387808	0.397374378986548	NA	NA	.	FALSE
chr2:170387809-170576412	0.408755911857649	NA	NA	.	FALSE
chr2:170576913-170577113	0.442786069651741	NA	NA	MYO3B	TRUE
chr2:170577614-170746669	0.422262445580163	NA	NA	.	FALSE
chr2:170746670-170915726	0.422638518369544	NA	NA	.	FALSE
chr2:170915727-171084782	0.397755773234904	NA	NA	.	FALSE
chr2:171084783-171253839	0.393062694830738	NA	NA	.	FALSE
chr2:171254340-171254540	0.338308457711443	NA	NA	.	TRUE
chr2:171255041-171440002	0.400947221591462	NA	NA	.	FALSE
chr2:171440003-171624965	0.406848937355039	NA	NA	.	FALSE
chr2:171624966-171809927	0.385435927379678	NA	NA	.	FALSE
chr2:171809928-171994890	0.401956066889053	NA	NA	.	FALSE
chr2:171995391-171995591	0.412935323383085	NA	NA	SLC25A12	TRUE
chr2:171996092-172161112	0.430048296883427	NA	NA	.	FALSE
chr2:172161113-172326134	0.431433384639624	NA	NA	.	FALSE
chr2:172326135-172491155	0.428030371892062	NA	NA	.	FALSE
chr2:172491156-172656177	0.410745233968804	NA	NA	.	FALSE
chr2:172656178-172821199	0.407375986232139	NA	NA	.	FALSE
chr2:172821700-172821799	0.3	NA	NA	RAPGEF4	TRUE
chr2:172822300-172932293	0.404858446824372	NA	NA	.	FALSE
chr2:172932794-172932994	0.223880597014925	NA	NA	RAPGEF4	TRUE
chr2:172933495-173107041	0.402957124006753	NA	NA	.	FALSE
chr2:173107042-173280588	0.390234345739195	NA	NA	.	FALSE
chr2:173280589-173454136	0.423110609168645	NA	NA	.	FALSE
chr2:173454137-173627683	0.407463107976514	NA	NA	.	FALSE
chr2:173627684-173801230	0.40272663889321	NA	NA	.	FALSE
chr2:173801231-173974778	0.409800170558001	NA	NA	.	FALSE
chr2:173975279-173975479	0.313432835820896	NA	NA	.	TRUE
chr2:173975980-174150105	0.401743565004652	NA	NA	.	FALSE
chr2:174150106-174324232	0.385879272025591	NA	NA	.	FALSE
chr2:174324233-174498359	0.402298322488758	NA	NA	.	FALSE
chr2:174498360-174672486	0.421617555002958	NA	NA	.	FALSE
chr2:174672487-174846613	0.427527034865357	NA	NA	.	FALSE
chr2:174847114-174847314	0.45771144278607	NA	NA	CHN1	TRUE
chr2:174847815-175015623	0.371332884410252	NA	NA	.	FALSE
chr2:175015624-175183433	0.377992968237888	NA	NA	.	FALSE
chr2:175183434-175351243	0.382277575829808	NA	NA	.	FALSE
chr2:175351244-175519053	0.394493772719147	NA	NA	.	FALSE
chr2:175519054-175686863	0.391508253381801	NA	NA	.	FALSE
chr2:175687364-175687564	0.45771144278607	NA	NA	.	TRUE
chr2:175688065-175880839	0.401416158734276	NA	NA	.	FALSE
chr2:175880840-176073614	0.379660225651666	NA	NA	.	FALSE
chr2:176073615-176266389	0.463358838023603	NA	NA	.	FALSE
chr2:176266390-176459164	0.369736739722474	NA	NA	.	FALSE
chr2:176459165-176651939	0.402754506549086	NA	NA	.	FALSE
chr2:176651940-176844714	0.395087537284399	NA	NA	.	FALSE
chr2:176844715-177037489	0.39008688886007	NA	NA	.	FALSE
chr2:177037490-177230264	0.396410322915316	NA	NA	.	FALSE
chr2:177230765-177231080	0.357594936708861	NA	NA	NFE2L2	TRUE
chr2:177231081-177231396	0.44620253164557	NA	NA	NFE2L2	TRUE
chr2:177231397-177231712	0.455696202531646	NA	NA	NFE2L2	TRUE
chr2:177231713-177232028	0.392405063291139	NA	NA	NFE2L2	TRUE
chr2:177232372-177232603	0.431034482758621	NA	NA	NFE2L2	TRUE
chr2:177233230-177233359	0.430769230769231	NA	NA	NFE2L2	TRUE
chr2:177233985-177234291	0.41042345276873	NA	NA	NFE2L2	TRUE
chr2:177234792-177264003	0.426160481993701	NA	NA	.	FALSE
chr2:177264504-177264603	0.7	NA	NA	NFE2L2	TRUE
chr2:177284536-177284736	0.388059701492537	NA	NA	NFE2L2	TRUE
chr2:177285237-177411458	0.401760390423223	NA	NA	.	FALSE
chr2:177411459-177537681	0.3549353128986	NA	NA	.	FALSE
chr2:177538182-177538281	0.24	NA	NA	AGPS	TRUE
chr2:177538782-177733736	0.403770100792491	NA	NA	.	FALSE
chr2:177733737-177928691	0.389766869277526	NA	NA	.	FALSE
chr2:177928692-178123647	0.389144217156692	NA	NA	.	FALSE
chr2:178124148-178124247	0.37	NA	NA	RBM45	TRUE
chr2:178124748-178251333	0.39897777005356	NA	NA	.	FALSE
chr2:178251334-178377920	0.387543744618326	NA	NA	.	FALSE
chr2:178378421-178378621	0.318407960199005	NA	NA	OSBPL6	TRUE
chr2:178379122-178578842	0.397229134642827	NA	NA	.	FALSE
chr2:178578843-178778563	0.3704718081724	NA	NA	.	FALSE
chr2:178778564-178978284	0.37519840177047	NA	NA	.	FALSE
chr2:178978785-178978985	0.407960199004975	NA	NA	CCDC141	TRUE
chr2:178979486-179175317	0.378063850647494	NA	NA	.	FALSE
chr2:179175318-179371150	0.382902779408986	NA	NA	.	FALSE
chr2:179371151-179566983	0.365597218037818	NA	NA	.	FALSE
chr2:179566984-179762815	0.372206789493035	NA	NA	.	FALSE
chr2:179762816-179958648	0.37472744634459	NA	NA	.	FALSE
chr2:179958649-180154481	0.36381508734483	NA	NA	.	FALSE
chr2:180154982-180155182	0.462686567164179	NA	NA	.	TRUE
chr2:180155683-180316671	0.36411183372777	NA	NA	.	FALSE
chr2:180316672-180477660	0.360888010982117	NA	NA	.	FALSE
chr2:180477661-180638649	0.361111628744821	NA	NA	.	FALSE
chr2:180638650-180799638	0.365068420823783	NA	NA	.	FALSE
chr2:180799639-180960628	0.356562519411144	NA	NA	.	FALSE
chr2:180961129-180961329	0.497512437810945	NA	NA	.	TRUE
chr2:180961830-181153219	0.357568316003971	NA	NA	.	FALSE
chr2:181153220-181344610	0.359614610927369	NA	NA	.	FALSE
chr2:181344611-181536000	0.365468415277705	NA	NA	.	FALSE
chr2:181536001-181727391	0.379208008736043	NA	NA	.	FALSE
chr2:181727392-181918781	0.374167929358901	NA	NA	.	FALSE
chr2:181918782-182110172	0.366966053785183	NA	NA	.	FALSE
chr2:182110173-182301563	0.365210485341526	NA	NA	.	FALSE
chr2:182302064-182302264	0.422885572139304	NA	NA	PDE1A	TRUE
chr2:182302765-182500644	0.36457448958965	NA	NA	.	FALSE
chr2:182500645-182698525	0.375811725228799	NA	NA	.	FALSE
chr2:182698526-182896406	0.375068854513571	NA	NA	.	FALSE
chr2:182896407-183094287	0.376029027546859	NA	NA	.	FALSE
chr2:183094288-183292168	0.377620893365204	NA	NA	.	FALSE
chr2:183292169-183490049	0.375073908055852	NA	NA	.	FALSE
chr2:183490550-183490750	0.348258706467662	NA	NA	.	TRUE
chr2:183491251-183636990	0.367757650610677	NA	NA	.	FALSE
chr2:183636991-183782731	0.35341461908454	NA	NA	.	FALSE
chr2:183782732-183928472	0.369463637548802	NA	NA	.	FALSE
chr2:183928973-183929173	0.353233830845771	NA	NA	.	TRUE
chr2:183929674-184123100	0.350338887538968	NA	NA	.	FALSE
chr2:184123101-184316527	0.340841764593361	NA	NA	.	FALSE
chr2:184316528-184509955	0.333483259921004	NA	NA	.	FALSE
chr2:184509956-184703382	0.345241357204527	NA	NA	.	FALSE
chr2:184703383-184896809	0.336514550709053	NA	NA	.	FALSE
chr2:184896810-185090237	0.342060094712244	NA	NA	.	FALSE
chr2:185090238-185283664	0.339771593417672	NA	NA	.	FALSE
chr2:185283665-185477092	0.352317141261865	NA	NA	.	FALSE
chr2:185477593-185477793	0.398009950248756	NA	NA	.	TRUE
chr2:185478294-185670658	0.340446546929015	NA	NA	.	FALSE
chr2:185670659-185863024	0.347982491708514	NA	NA	.	FALSE
chr2:185863025-186055390	0.348585508873709	NA	NA	.	FALSE
chr2:186055891-186056091	0.298507462686567	NA	NA	LINC01473	TRUE
chr2:186056592-186238082	0.356309679267842	NA	NA	.	FALSE
chr2:186238083-186419574	0.360605426134485	NA	NA	.	FALSE
chr2:186419575-186601066	0.379146188261742	NA	NA	.	FALSE
chr2:186601067-186782557	0.364299056151545	NA	NA	.	FALSE
chr2:186782558-186964049	0.375057853789699	NA	NA	.	FALSE
chr2:186964050-187145541	0.366611200493686	NA	NA	.	FALSE
chr2:187145542-187327033	0.359090207832852	NA	NA	.	FALSE
chr2:187327534-187327734	0.507462686567164	NA	NA	.	TRUE
chr2:187328235-187528028	0.337893029820715	NA	NA	.	FALSE
chr2:187528029-187727823	0.359628619334818	NA	NA	.	FALSE
chr2:187727824-187927617	0.354134758801566	NA	NA	.	FALSE
chr2:187927618-188127412	0.367496684101204	NA	NA	.	FALSE
chr2:188127413-188327207	0.359578568032233	NA	NA	.	FALSE
chr2:188327708-188327908	0.343283582089552	NA	NA	LINC01090	TRUE
chr2:188328409-188521579	0.356968696129336	NA	NA	.	FALSE
chr2:188521580-188714751	0.34528813699708	NA	NA	.	FALSE
chr2:188714752-188907923	0.35302217712712	NA	NA	.	FALSE
chr2:188907924-189101095	0.350703000434846	NA	NA	.	FALSE
chr2:189101096-189294267	0.351438096618558	NA	NA	.	FALSE
chr2:189294268-189487439	0.369080405027644	NA	NA	.	FALSE
chr2:189487940-189488140	0.467661691542289	NA	NA	.	TRUE
chr2:189488641-189639964	0.380950807538791	NA	NA	.	FALSE
chr2:189639965-189791289	0.380816124235916	NA	NA	.	FALSE
chr2:189791790-189791961	0.447674418604651	NA	NA	PMS1	TRUE
chr2:189795749-189795971	0.367713004484305	NA	NA	PMS1	TRUE
chr2:189805632-189805902	0.354243542435424	NA	NA	PMS1	TRUE
chr2:189806403-189806522	0.533333333333333	NA	NA	PMS1	TRUE
chr2:189817997-189818200	0.313725490196078	NA	NA	PMS1	TRUE
chr2:189818701-189843443	0.372186072828679	NA	NA	.	FALSE
chr2:189843944-189844100	0.394904458598726	NA	NA	PMS1	TRUE
chr2:189852635-189852797	0.319018404907975	NA	NA	PMS1	TRUE
chr2:189853919-189854102	0.298913043478261	NA	NA	PMS1	TRUE
chr2:189854219-189854528	0.309677419354839	NA	NA	PMS1	TRUE
chr2:189854529-189854838	0.354838709677419	NA	NA	PMS1	TRUE
chr2:189854839-189855148	0.325806451612903	NA	NA	PMS1	TRUE
chr2:189863723-189863985	0.35361216730038	NA	NA	PMS1	TRUE
chr2:189863986-189864248	0.334600760456274	NA	NA	PMS1	TRUE
chr2:189867779-189867949	0.339181286549708	NA	NA	PMS1	TRUE
chr2:189873476-189873676	0.283582089552239	NA	NA	PMS1	TRUE
chr2:189877252-189877456	0.370731707317073	NA	NA	PMS1	TRUE
chr2:189877957-190052534	0.372166023210256	NA	NA	.	FALSE
chr2:190052535-190227112	0.382402135435164	NA	NA	.	FALSE
chr2:190227113-190401690	0.390931274272818	NA	NA	.	FALSE
chr2:190401691-190576268	0.399930117196898	NA	NA	.	FALSE
chr2:190576769-190576969	0.402985074626866	NA	NA	.	TRUE
chr2:190577470-190701112	0.386499842287877	NA	NA	.	FALSE
chr2:190701613-190701813	0.427860696517413	NA	NA	.	TRUE
chr2:190702314-190883725	0.405640200207263	NA	NA	.	FALSE
chr2:190883726-191065138	0.379625495416536	NA	NA	.	FALSE
chr2:191065139-191246550	0.386622715145635	NA	NA	.	FALSE
chr2:191246551-191427963	0.39488901015914	NA	NA	.	FALSE
chr2:191427964-191609376	0.405351325428718	NA	NA	.	FALSE
chr2:191609377-191790788	0.388425241990607	NA	NA	.	FALSE
chr2:191790789-191972201	0.384503866867314	NA	NA	.	FALSE
chr2:191972202-192153613	0.359292659801998	NA	NA	.	FALSE
chr2:192153614-192335026	0.351512846378154	NA	NA	.	FALSE
chr2:192335027-192516439	0.356650295182815	NA	NA	.	FALSE
chr2:192516940-192517140	0.313432835820896	NA	NA	.	TRUE
chr2:192517641-192690468	0.345337561043349	NA	NA	.	FALSE
chr2:192690469-192863296	0.340025921725646	NA	NA	.	FALSE
chr2:192863297-193036124	0.34671465271831	NA	NA	.	FALSE
chr2:193036125-193208952	0.329338995996019	NA	NA	.	FALSE
chr2:193208953-193381781	0.337067274589334	NA	NA	.	FALSE
chr2:193382282-193382482	0.437810945273632	NA	NA	.	TRUE
chr2:193382983-193521173	0.346201995788438	NA	NA	.	FALSE
chr2:193521174-193659364	0.343611378454458	NA	NA	.	FALSE
chr2:193659365-193797555	0.332778545636112	NA	NA	.	FALSE
chr2:193798056-193798256	0.36318407960199	NA	NA	.	TRUE
chr2:193798757-193985335	0.340343768591321	NA	NA	.	FALSE
chr2:193985336-194171914	0.348672680205168	NA	NA	.	FALSE
chr2:194171915-194358494	0.340829670918641	NA	NA	.	FALSE
chr2:194358495-194545073	0.334153361310758	NA	NA	.	FALSE
chr2:194545074-194731653	0.338626862471862	NA	NA	.	FALSE
chr2:194731654-194918232	0.3404777600909	NA	NA	.	FALSE
chr2:194918233-195104812	0.353842855611534	NA	NA	.	FALSE
chr2:195104813-195291391	0.358722042673613	NA	NA	.	FALSE
chr2:195291392-195477971	0.372805231000107	NA	NA	.	FALSE
chr2:195478472-195478672	0.447761194029851	NA	NA	.	TRUE
chr2:195479173-195673810	0.403939621245594	NA	NA	.	FALSE
chr2:195673811-195868448	0.36827854786835	NA	NA	.	FALSE
chr2:195868449-196063086	0.36985069719171	NA	NA	.	FALSE
chr2:196063087-196257725	0.390846644300474	NA	NA	.	FALSE
chr2:196258226-196258426	0.393034825870647	NA	NA	HECW2	TRUE
chr2:196258927-196429564	0.391108662783202	NA	NA	.	FALSE
chr2:196429565-196600203	0.393368456214582	NA	NA	.	FALSE
chr2:196600204-196770842	0.381817755612726	NA	NA	.	FALSE
chr2:196770843-196941481	0.373519535393433	NA	NA	.	FALSE
chr2:196941482-197112120	0.391065348484227	NA	NA	.	FALSE
chr2:197112121-197282759	0.40831814532434	NA	NA	.	FALSE
chr2:197283260-197283460	0.323383084577114	NA	NA	ANKRD44-IT1	TRUE
chr2:197283961-197391782	0.425822188421658	NA	NA	.	FALSE
chr2:197392283-197392481	0.351758793969849	NA	NA	SF3B1	TRUE
chr2:197392952-197393208	0.416342412451362	NA	NA	SF3B1	TRUE
chr2:197396036-197396348	0.373801916932907	NA	NA	SF3B1	TRUE
chr2:197397965-197398136	0.383720930232558	NA	NA	SF3B1	TRUE
chr2:197398441-197398601	0.37888198757764	NA	NA	SF3B1	TRUE
chr2:197400035-197400186	0.381578947368421	NA	NA	SF3B1	TRUE
chr2:197400232-197400454	0.381165919282511	NA	NA	SF3B1	TRUE
chr2:197400695-197400956	0.358778625954198	NA	NA	SF3B1	TRUE
chr2:197401380-197401545	0.373493975903614	NA	NA	SF3B1	TRUE
chr2:197401722-197401908	0.331550802139037	NA	NA	SF3B1	TRUE
chr2:197401965-197402150	0.451612903225806	NA	NA	SF3B1	TRUE
chr2:197402536-197402846	0.405144694533762	NA	NA	SF3B1	TRUE
chr2:197402929-197403055	0.354330708661417	NA	NA	SF3B1	TRUE
chr2:197403565-197403784	0.4	NA	NA	SF3B1	TRUE
chr2:197405056-197405197	0.302816901408451	NA	NA	SF3B1	TRUE
chr2:197405255-197405492	0.382352941176471	NA	NA	SF3B1	TRUE
chr2:197407978-197408139	0.395061728395062	NA	NA	SF3B1	TRUE
chr2:197408349-197408601	0.49802371541502	NA	NA	SF3B1	TRUE
chr2:197409750-197410027	0.517985611510791	NA	NA	SF3B1	TRUE
chr2:197416721-197416931	0.436018957345972	NA	NA	SF3B1	TRUE
chr2:197418489-197418608	0.416666666666667	NA	NA	SF3B1	TRUE
chr2:197418892-197418991	0.39	NA	NA	SF3B1	TRUE
chr2:197420358-197420562	0.385365853658537	NA	NA	SF3B1	TRUE
chr2:197421009-197421153	0.420689655172414	NA	NA	SF3B1	TRUE
chr2:197423788-197423994	0.391304347826087	NA	NA	SF3B1	TRUE
chr2:197434936-197435035	0.52	NA	NA	SF3B1	TRUE
chr2:197435536-197604914	0.423375979312666	NA	NA	.	FALSE
chr2:197604915-197774293	0.390254990288052	NA	NA	.	FALSE
chr2:197774294-197943672	0.380318693580668	NA	NA	.	FALSE
chr2:197943673-198113051	0.375377112865231	NA	NA	.	FALSE
chr2:198113052-198282430	0.386234421032123	NA	NA	.	FALSE
chr2:198282431-198451810	0.370085015940489	NA	NA	.	FALSE
chr2:198452311-198452511	0.36318407960199	NA	NA	.	TRUE
