#Chr	Start	End	Gene	CDS_mutation_syntax	AA_mutation_syntax	Report	comment	Exon	Accession_number
NC_000003.11	178954746	178954746	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954747	178954747	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954748	178954748	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954749	178954749	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954750	178954750	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954751	178954751	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954752	178954752	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954753	178954753	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954754	178954754	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954755	178954755	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954756	178954756	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954757	178954757	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954758	178954758	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954759	178954759	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954760	178954760	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954761	178954761	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954762	178954762	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954763	178954763	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954764	178954764	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954765	178954765	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954766	178954766	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954767	178954767	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954768	178954768	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954769	178954769	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954770	178954770	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954771	178954771	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954772	178954772	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954773	178954773	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954774	178954774	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954775	178954775	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954776	178954776	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954777	178954777	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954778	178954778	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954779	178954779	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954780	178954780	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954781	178954781	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954782	178954782	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954783	178954783	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954784	178954784	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954785	178954785	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954786	178954786	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954787	178954787	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954788	178954788	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954789	178954789	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954790	178954790	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954791	178954791	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954792	178954792	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954793	178954793	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954794	178954794	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954795	178954795	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954796	178954796	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954797	178954797	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954798	178954798	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954799	178954799	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954800	178954800	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954801	178954801	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954802	178954802	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954803	178954803	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954804	178954804	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954805	178954805	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954806	178954806	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954807	178954807	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954808	178954808	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954809	178954809	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954810	178954810	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954811	178954811	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954812	178954812	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954813	178954813	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954814	178954814	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954815	178954815	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954816	178954816	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954817	178954817	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954818	178954818	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954819	178954819	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954820	178954820	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954821	178954821	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954822	178954822	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954823	178954823	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954824	178954824	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954825	178954825	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954826	178954826	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954827	178954827	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954828	178954828	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954829	178954829	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954830	178954830	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954831	178954831	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954832	178954832	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954833	178954833	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954834	178954834	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954835	178954835	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954836	178954836	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954837	178954837	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954838	178954838	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954839	178954839	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954840	178954840	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954841	178954841	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954842	178954842	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954843	178954843	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954844	178954844	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954845	178954845	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954846	178954846	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954847	178954847	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954848	178954848	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954849	178954849	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954850	178954850	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954851	178954851	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954852	178954852	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954853	178954853	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954854	178954854	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954855	178954855	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954856	178954856	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954857	178954857	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954858	178954858	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954859	178954859	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954860	178954860	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954861	178954861	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954862	178954862	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954863	178954863	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954864	178954864	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954865	178954865	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954866	178954866	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954867	178954867	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954868	178954868	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954869	178954869	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954870	178954870	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954871	178954871	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954872	178954872	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954873	178954873	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954874	178954874	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954875	178954875	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954876	178954876	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954877	178954877	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954878	178954878	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954879	178954879	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954880	178954880	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954881	178954881	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954882	178954882	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954883	178954883	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954884	178954884	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954885	178954885	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954886	178954886	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954887	178954887	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954888	178954888	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954889	178954889	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954890	178954890	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954891	178954891	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954892	178954892	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954893	178954893	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954894	178954894	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954895	178954895	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954896	178954896	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954897	178954897	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954898	178954898	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954899	178954899	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954900	178954900	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954901	178954901	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954902	178954902	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954903	178954903	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954904	178954904	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954905	178954905	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954906	178954906	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954907	178954907	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954908	178954908	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954909	178954909	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954910	178954910	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954911	178954911	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954912	178954912	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954913	178954913	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954914	178954914	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954915	178954915	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954916	178954916	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954917	178954917	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954918	178954918	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954919	178954919	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954920	178954920	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954921	178954921	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954922	178954922	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954923	178954923	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954924	178954924	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954925	178954925	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954926	178954926	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954927	178954927	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954928	178954928	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954929	178954929	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954930	178954930	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954931	178954931	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954932	178954932	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954933	178954933	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954934	178954934	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954935	178954935	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954936	178954936	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954937	178954937	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954938	178954938	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954939	178954939	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954940	178954940	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954941	178954941	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954942	178954942	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954943	178954943	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954944	178954944	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954945	178954945	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954946	178954946	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954947	178954947	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954948	178954948	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954949	178954949	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954950	178954950	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954951	178954951	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954952	178954952	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954953	178954953	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954954	178954954	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954955	178954955	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954956	178954956	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954957	178954957	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954958	178954958	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954959	178954959	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954960	178954960	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954961	178954961	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954962	178954962	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954963	178954963	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954964	178954964	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954965	178954965	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954966	178954966	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954967	178954967	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954968	178954968	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954969	178954969	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954970	178954970	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954971	178954971	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954972	178954972	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954973	178954973	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954974	178954974	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954975	178954975	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954976	178954976	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954977	178954977	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954978	178954978	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954979	178954979	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954980	178954980	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954981	178954981	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954982	178954982	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954983	178954983	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954984	178954984	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954985	178954985	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954986	178954986	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954987	178954987	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954988	178954988	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954989	178954989	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954990	178954990	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954991	178954991	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954992	178954992	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954993	178954993	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954994	178954994	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954995	178954995	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954996	178954996	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954997	178954997	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954998	178954998	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178954999	178954999	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955000	178955000	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955001	178955001	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955002	178955002	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955003	178955003	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955004	178955004	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955005	178955005	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955006	178955006	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955007	178955007	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955008	178955008	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955009	178955009	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955010	178955010	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955011	178955011	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955012	178955012	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955013	178955013	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955014	178955014	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955015	178955015	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955016	178955016	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955017	178955017	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955018	178955018	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955019	178955019	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955020	178955020	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955021	178955021	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955022	178955022	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955023	178955023	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955024	178955024	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955025	178955025	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955026	178955026	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955027	178955027	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955028	178955028	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955029	178955029	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955030	178955030	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955031	178955031	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955032	178955032	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955033	178955033	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955034	178955034	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955035	178955035	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955036	178955036	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955037	178955037	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955038	178955038	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955039	178955039	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955040	178955040	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955041	178955041	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955042	178955042	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955043	178955043	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955044	178955044	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955045	178955045	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955046	178955046	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955047	178955047	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955048	178955048	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955049	178955049	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955050	178955050	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955051	178955051	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955052	178955052	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955053	178955053	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955054	178955054	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955055	178955055	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955056	178955056	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955057	178955057	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955058	178955058	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955059	178955059	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955060	178955060	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955061	178955061	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955062	178955062	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955063	178955063	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955064	178955064	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955065	178955065	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955066	178955066	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955067	178955067	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955068	178955068	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955069	178955069	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955070	178955070	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955071	178955071	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955072	178955072	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955073	178955073	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955074	178955074	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955075	178955075	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955076	178955076	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955077	178955077	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955078	178955078	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955079	178955079	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955080	178955080	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955081	178955081	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955082	178955082	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955083	178955083	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955084	178955084	PIK3CA	-	-	region	-	exon21	NM_006218
NC_000003.11	178955085	178955085	PIK3CA	-	-	region	-	exon21	NM_006218
